Gene	Module
xelaev18042215m.g[sept6(0.0)]	42
xelaev18042293m.g[fndc3a.2(0.0)]	108
xelaev18042306m.g[rap2c(0.0)]	27
xelaev18042313m.g[gpc4(2e-146)]	102
xelaev18042323m.g[fam122a(2e-113)]	3
xelaev18042375m.g[nova2(0.0)]	19
xelaev18042377m.g[sympk(0.0)]	109
xelaev18042389m.g	3
xelaev18042402m.g[gnb2l1(5e-63)]	2
xelaev18042417m.g[rps18(2e-174)]	28
xelaev18042420m.g[pfdn6(7e-166)]	127
xelaev18042425m.g	0
xelaev18042444m.g	14
xelaev18042450m.g[rdbp(1e-36)]	24
xelaev18042456m.g[bag6(4e-132)]	8
xelaev18042475m.g[tubb(0.0)]	42
xelaev18042505m.g[ppp1r14a(3e-111)]	18
xelaev18042519m.g[hmgb1(0.0)]	71
xelaev18042521m.g[c19orf47(0.0)]	40
xelaev18042523m.g[xb-gene-5853033(0.0)]	75
xelaev18042559m.g[meis3(0.0)]	23
xelaev18042573m.g[arf6(0.0)]	14
xelaev18042588m.g[samd4b(0.0)]	46
xelaev18042603m.g	17
xelaev18042622m.g	30
xelaev18042678m.g[max(8e-58)]	6
xelaev18042728m.g[ensa(0.0)]	16
xelaev18042763m.g[ensxetg00000018006(2e-130)]	5
xelaev18042769m.g[etv3(1e-77)]	39
xelaev18042772m.g[crabp2(2e-142)]	18
xelaev18042800m.g[vangl2(9e-26)]	23
xelaev18042806m.g[gabpb2(0.0)]	62
xelaev18042814m.g	21
xelaev18042855m.g[eif3f(0.0)]	82
xelaev18042879m.g	30
xelaev18042886m.g	4
xelaev18042888m.g[cct3(0.0)]	17
xelaev18042902m.g[ufc1(2e-146)]	2
xelaev18042903m.g[gnrhr(8e-52)|rbm8a(2e-27)]	11
xelaev18042915m.g[adar(0.0)]	39
xelaev18042934m.g[tpm3(1e-48)]	10
xelaev18042936m.g	2
xelaev18042937m.g	3
xelaev18042938m.g[creb3l4(4e-136)]	7
xelaev18042944m.g	4
xelaev18042960m.g[chtop(0.0)|smad4.2(0.0)|snapin(1e-53)]	12
xelaev18042961m.g[ilf2(0.0)]	17
xelaev18042973m.g[ensxetg00000021745(3e-98)]	19
xelaev18042987m.g[pi4kb(1e-36)]	84
xelaev18042993m.g[cks1b(9e-134)]	11
xelaev18042996m.g	86
xelaev18042999m.g[psmd4(5e-64)]	11
xelaev18043018m.g[clk2(3e-38)]	140
xelaev18043036m.g	1
xelaev18043048m.g[mapre1(5e-148)]	27
xelaev18043062m.g[hm13(2e-141)]	30
xelaev18043073m.g[stat3.1(8e-26)]	9
xelaev18043080m.g[rab5c(0.0)]	7
xelaev18043101m.g[hap1(0.0)]	45
xelaev18043106m.g[terf2ip(0.0)]	28
xelaev18043110m.g[krt19(0.0)]	114
xelaev18043144m.g[cdc6(0.0)]	25
xelaev18043145m.g[wipf2(5e-132)]	44
xelaev18043178m.g[ubp1(0.0)]	4
xelaev18043184m.g[arl5c(0.0)]	25
xelaev18043217m.g[nfe2l1(2e-41)]	7
xelaev18043239m.g[pabpc1l(0.0)]	1
xelaev18043244m.g[sdc4(3e-116)]	38
xelaev18043262m.g[phb(0.0)]	2
xelaev18043340m.g[limd2(1e-91)]	128
xelaev18043347m.g[tanc2(8e-55)]	5
xelaev18043353m.g[cyb561(0.0)]	1
xelaev18043355m.g[ace(1e-121)]	61
xelaev18043377m.g[mettl2b(4e-64)]	49
xelaev18043400m.g[snord12(2e-33)]	13
xelaev18043463m.g[sall4(0.0)]	0
xelaev18043492m.g[tfap2c(0.0)]	4
xelaev18043499m.g[rae1(6e-28)]	13
xelaev18043514m.g[gata5(0.0)]	107
xelaev18043521m.g[osbpl2(6e-135)]	36
xelaev18043527m.g[psma7(0.0)]	27
xelaev18043530m.g[taf4(0.0)]	91
xelaev18043544m.g	13
xelaev18043550m.g[gnal(2e-109)|gnas(9e-58)]	39
xelaev18043552m.g[npepl1(2e-134)]	1
xelaev18043554m.g[stx16(7e-57)]	13
xelaev18043565m.g[c20orf20(0.0)]	11
xelaev18043570m.g[dido1(0.0)]	66
xelaev18043573m.g[slc17a9(2e-71)]	120
xelaev18043576m.g[ythdf1(0.0)]	84
xelaev18043604m.g[rgs19(8e-41)]	3
xelaev18043620m.g	5
xelaev18043628m.g[arfrp1(2e-73)]	12
xelaev18043639m.g	11
xelaev18043640m.g[ensxetg00000011165(5e-78)]	2
xelaev18043641m.g	4
xelaev18043644m.g[fam110a(0.0)]	50
xelaev18043651m.g[csnk2a1(2e-34)]	86
xelaev18043653m.g[xkr7(1e-107)]	128
xelaev18043657m.g[tpx2(0.0)]	25
xelaev18043697m.g[ensxetg00000030079(4e-103)]	31
xelaev18043711m.g[bahcc1(2e-98)]	46
xelaev18043762m.g[slc16a3(0.0)]	1
xelaev18043766m.g[dus1l(7e-49)]	1
xelaev18043771m.g[slc16a3(5e-140)]	52
xelaev18043772m.g[slc16a3(3e-130)]	6
xelaev18043774m.g[slc16a3(3e-136)]	52
xelaev18043776m.g[csnk1d(0.0)]	8
xelaev18043807m.g[syngr2(0.0)]	35
xelaev18043920m.g[c20orf24(0.0)]	30
xelaev18043947m.g[arhgap39(5e-148)]	117
xelaev18043962m.g[mgc145685(0.0)]	6
xelaev18043964m.g[samhd1(0.0)]	5
xelaev18043969m.g[rbl1(4e-178)]	85
xelaev18043980m.g[cbfa2t2(1e-91)]	18
xelaev18044016m.g[acsf2(4e-25)]	55
xelaev18044055m.g[grb2(0.0)]	11
xelaev18044059m.g[caskin2(1e-98)]	34
xelaev18044062m.g[llgl2(0.0)]	52
xelaev18044072m.g[h3f3b(1e-174)]	12
xelaev18044082m.g[evpl(0.0)]	5
xelaev18044094m.g[ube2o(0.0)]	1
xelaev18044099m.g	13
xelaev18044110m.g[sec14l5(6e-140)]	9
xelaev18044143m.g[luc7l3(4e-64)]	121
xelaev18044182m.g[hs3st3a1(0.0)]	19
xelaev18044196m.g	35
xelaev18044205m.g[ntn1(1e-149)]	47
xelaev18044219m.g	83
xelaev18044239m.g[ensxetg00000018294(0.0)|prkar1a(8e-44)]	5
xelaev18044254m.g	5
xelaev18044260m.g[psmd12(0.0)]	2
xelaev18044261m.g[xb-gene-959703(9e-101)]	51
xelaev18044264m.g	100
xelaev18044268m.g[smurf2(1e-70)]	47
xelaev18044279m.g	29
xelaev18044280m.g[ern1(1e-48)]	9
xelaev18044303m.g	1
xelaev18044305m.g[rps11(4e-51)]	82
xelaev18044306m.g[rpl13a(0.0)]	2
xelaev18044346m.g[osbpl11(0.0)]	16
xelaev18044348m.g[snx4(0.0)]	1
xelaev18044357m.g[itgb5(2e-175)]	1
xelaev18044363m.g[clasp1(1e-110)]	44
xelaev18044364m.g[tfcp2l1(3e-34)]	5
xelaev18044367m.g[ensxetg00000034239(3e-113)]	126
xelaev18044370m.g[sec22a(0.0)]	12
xelaev18044371m.g	5
xelaev18044382m.g	31
xelaev18044390m.g[ptpn4(0.0)]	59
xelaev18044408m.g[bin1(4e-159)]	34
xelaev18044424m.g[arpc2(0.0)]	10
xelaev18044430m.g[aamp(0.0)]	64
xelaev18044436m.g[chpf(0.0)]	4
xelaev18044445m.g[myo10.2(0.0)]	132
xelaev18044446m.g	12
xelaev18044483m.g[ensxetg00000019246(0.0)|ensxetg00000019254(0.0)]	114
xelaev18044486m.g[gmppa(1e-29)]	4
xelaev18044512m.g[cyp27a1(0.0)]	3
xelaev18044521m.g[usp37(0.0)]	76
xelaev18044550m.g[zeb2(0.0)]	18
xelaev18044573m.g[neb(2e-37)]	0
xelaev18044578m.g[prpf40a(1e-77)]	57
xelaev18044670m.g[ssb(0.0)]	2
xelaev18044690m.g[dync1i2(5e-80)]	1
xelaev18044715m.g[cir1(2e-35)]	3
xelaev18044747m.g[atp5g3(0.0)]	28
xelaev18044758m.g[ttn(2e-36)]	34
xelaev18044766m.g[sestd1(0.0)]	32
xelaev18044773m.g[ube2e3(0.0)]	1
xelaev18044791m.g[nup35(5e-134)]	49
xelaev18044793m.g	61
xelaev18044817m.g[ag1(6e-167)]	7
xelaev18044831m.g[gbx2.2(0.0)]	0
xelaev18044833m.g[gbx2.1(0.0)|gbx2.2(2e-38)]	11
xelaev18044845m.g[mreg(1e-35)]	6
xelaev18044855m.g[bard1(2e-105)]	57
xelaev18044867m.g[myl1(0.0)]	34
xelaev18044884m.g[adarb1(2e-102)]	8
xelaev18044906m.g[ensxetg00000030274(0.0)|c9orf64(0.0)]	1
xelaev18044939m.g[nop58(0.0)]	103
xelaev18044942m.g[fzd7(2e-154)]	91
xelaev18044956m.g[nrp2(0.0)]	75
xelaev18044994m.g[idh1(0.0)]	53
xelaev18045008m.g	7
xelaev18045038m.g	12
xelaev18045048m.g[hspd1(0.0)]	116
xelaev18045052m.g[actb(0.0)]	2
xelaev18045054m.g[tnrc18(1e-97)]	8
xelaev18045060m.g[smurf1(1e-138)]	66
xelaev18045067m.g[bud31(0.0)|pdap1(4e-90)]	11
xelaev18045070m.g[arpc1a(3e-145)]	10
xelaev18045095m.g[hba-l5(6e-168)]	3
xelaev18045194m.g[xylt1(0.0)]	88
xelaev18045199m.g[rps15a(4e-129)]	2
xelaev18045270m.g[hist2h3d(6e-73)]	3
xelaev18045275m.g[get4(0.0)]	28
xelaev18045383m.g	86
xelaev18045387m.g	6
xelaev18045402m.g[rnps1(3e-87)]	62
xelaev18045424m.g[ern2(0.0)]	38
xelaev18045425m.g[pigq(4e-28)]	1
xelaev18045433m.g[rab11fip3(0.0)]	5
xelaev18045447m.g[crebbp(0.0)]	59
xelaev18045452m.g[tfap4(0.0)]	55
xelaev18045469m.g[rbbp6(5e-26)]	14
xelaev18045477m.g[prkcb(4e-130)]	110
xelaev18045492m.g[rab26(2e-122)]	13
xelaev18045499m.g[slc9a3r2(2e-142)]	68
xelaev18045525m.g[rps2(0.0)]	2
xelaev18045526m.g[aca64(2e-48)]	13
xelaev18045557m.g[llgl1(3e-65)]	47
xelaev18045568m.g[med9(1e-100)|rasd1(5e-114)]	14
xelaev18045586m.g[tmem8a(0.0)]	7
xelaev18045618m.g	34
xelaev18045649m.g	4
xelaev18045835m.g[mapre1(3e-105)]	14
xelaev18045844m.g[hm13(2e-126)]	5
xelaev18045868m.g[acly(1e-152)]	119
xelaev18045873m.g[hap1(0.0)]	68
xelaev18045881m.g[krt19(0.0)]	7
xelaev18045905m.g[cdc6(0.0)]	3
xelaev18045943m.g[arl5c(0.0)]	40
xelaev18045972m.g[sp2(1e-73)]	13
xelaev18045978m.g[nfe2l1(0.0)]	16
xelaev18045992m.g[hoxb9(3e-114)]	23
xelaev18046006m.g[sdc4(2e-89)]	3
xelaev18046025m.g[phb(0.0)]	3
xelaev18046033m.g[kat7(0.0)]	101
xelaev18046090m.g[limd2(3e-108)]	128
xelaev18046093m.g[tanc2(4e-53)]	4
xelaev18046128m.g[snord12(1e-26)]	2
xelaev18046153m.g[ncoa3(0.0)]	5
xelaev18046188m.g[sall4(0.0)]	90
xelaev18046210m.g[tfap2c(0.0)]	4
xelaev18046216m.g[rae1(4e-59)]	71
xelaev18046225m.g[gata5(0.0)]	113
xelaev18046228m.g[rps21(2e-116)]	2
xelaev18046233m.g[osbpl2(2e-126)]	9
xelaev18046236m.g[psma7(0.0)]	28
xelaev18046238m.g[taf4(0.0)]	39
xelaev18046261m.g	8
xelaev18046267m.g[gnas(2e-52)]	97
xelaev18046277m.g	125
xelaev18046282m.g[vapb(2e-82)]	4
xelaev18046288m.g	4
xelaev18046290m.g[rab22a(8e-61)]	6
xelaev18046296m.g[ogfr(4e-21)]	25
xelaev18046298m.g[dido1(0.0)]	77
xelaev18046302m.g[slc17a9(5e-55)]	35
xelaev18046307m.g[ythdf1(0.0)]	91
xelaev18046309m.g	16
xelaev18046311m.g[deptor(0.0)]	3
xelaev18046332m.g[rgs19(2e-111)]	11
xelaev18046344m.g	122
xelaev18046350m.g[arfrp1(7e-68)]	2
xelaev18046358m.g[ensxetg00000011165(9e-94)]	11
xelaev18046367m.g[csnk2a1(7e-33)]	80
xelaev18046381m.g[ensxetg00000026421(8e-64)]	10
xelaev18046384m.g[tpx2(0.0)]	25
xelaev18046393m.g[map2k6(0.0)]	80
xelaev18046396m.g	80
xelaev18046447m.g[slc38a10(5e-64)]	56
xelaev18046454m.g[bahcc1(0.0)]	21
xelaev18046477m.g	8
xelaev18046482m.g[syngr2(0.0)]	7
xelaev18046508m.g[rpl27(0.0)]	2
xelaev18046582m.g[src(0.0)]	5
xelaev18046590m.g[tgif2(4e-137)]	57
xelaev18046622m.g[arhgap39(0.0)]	94
xelaev18046631m.g[rbl1(0.0)]	57
xelaev18046641m.g[cbfa2t2(0.0)]	58
xelaev18046704m.g[llgl2(1e-151)]	52
xelaev18046710m.g[sap30bp(0.0)]	3
xelaev18046713m.g[h3f3b(0.0)]	12
xelaev18046729m.g[ube2o(0.0)]	91
xelaev18046734m.g	2
xelaev18046741m.g[mfsd11(0.0)]	36
xelaev18046767m.g[luc7l3(3e-61)]	121
xelaev18046772m.g[znf684(0.0)]	108
xelaev18046779m.g[pirt(1e-160)]	50
xelaev18046782m.g	9
xelaev18046800m.g[hs3st3a1(0.0)]	55
xelaev18046818m.g[ntn1(9e-143)]	19
xelaev18046845m.g[ensxetg00000018294(0.0)|prkar1a(0.0)]	1
xelaev18046855m.g[prkca(1e-91)]	81
xelaev18046862m.g[psmd12(0.0)]	12
xelaev18046863m.g[xb-gene-959703(4e-54)]	55
xelaev18046864m.g	100
xelaev18046867m.g[smurf2(3e-65)]	65
xelaev18046874m.g	6
xelaev18046877m.g[rhot1(7e-42)]	48
xelaev18046891m.g[rps11(7e-49)]	2
xelaev18046892m.g[rpl13a(0.0)]	2
xelaev18046905m.g[tmem37(3e-130)]	6
xelaev18046910m.g[faim(0.0)]	92
xelaev18046921m.g	38
xelaev18046925m.g[clasp1(2e-107)]	44
xelaev18046926m.g[tfcp2l1(0.0)]	9
xelaev18046930m.g[ensxetg00000034239(4e-125)]	14
xelaev18046932m.g[sec22a(0.0)]	2
xelaev18046933m.g	9
xelaev18046959m.g[cyp27c1(1e-139)]	38
xelaev18046960m.g[bin1(1e-162)]	65
xelaev18046980m.g[arpc2(0.0)]	10
xelaev18046985m.g[aamp(0.0)]	13
xelaev18046988m.g[chpf(0.0)]	7
xelaev18046998m.g[mgat5(0.0)]	5
xelaev18047021m.g[ensxetg00000019246(0.0)|ensxetg00000019254(4e-153)]	4
xelaev18047022m.g[ensxetg00000019246(0.0)|ensxetg00000019254(0.0)]	4
xelaev18047049m.g[usp37(0.0)]	76
xelaev18047069m.g[zeb2(0.0)]	18
xelaev18047097m.g[prpf40a(6e-56)]	26
xelaev18047160m.g[ssb(0.0)]	116
xelaev18047166m.g[dync1i2(0.0)]	1
xelaev18047214m.g[atp5g3(0.0)]	78
xelaev18047223m.g[ttn(0.0)]	34
xelaev18047229m.g[sestd1(0.0)]	57
xelaev18047233m.g[ube2e3(0.0)]	1
xelaev18047247m.g[nup35(0.0)]	10
xelaev18047264m.g[ag1(8e-102)]	7
xelaev18047280m.g[gbx2.2(2e-38)]	2
xelaev18047312m.g[myl1(0.0)]	34
xelaev18047360m.g[nop58(1e-40)]	103
xelaev18047362m.g[fzd7(8e-115)]	91
xelaev18047368m.g[nrp2(0.0)]	75
xelaev18047380m.g[creb1(6e-64)]	33
xelaev18047395m.g[idh1(4e-38)]	54
xelaev18047398m.g	6
xelaev18047419m.g[stat1(0.0)]	6
xelaev18047428m.g[hspd1(0.0)]	12
xelaev18047430m.g[actb(0.0)]	2
xelaev18047431m.g[tnrc18(0.0)]	101
xelaev18047441m.g[bud31(0.0)]	11
xelaev18047443m.g[arpc1a(0.0)]	49
xelaev18047520m.g[rps15a(6e-124)]	2
xelaev18047531m.g[tmc7(4e-23)]	16
xelaev18047575m.g[hist2h3d(0.0)]	3
xelaev18047582m.g[get4(0.0)]	2
xelaev18047588m.g	35
xelaev18047665m.g	86
xelaev18047679m.g[rnps1(2e-98)]	24
xelaev18047693m.g[ern2(0.0)]	7
xelaev18047706m.g[crebbp(0.0)]	39
xelaev18047709m.g[tfap4(0.0)]	102
xelaev18047724m.g[rbbp6(6e-99)]	91
xelaev18047771m.g[rps2(0.0)]	2
xelaev18047789m.g[llgl1(0.0)]	88
xelaev18047992m.g	36
xetrov90000278m.s[ensxetg00000030294(5e-56)]	83
xetrov90000358m.l[add1(0.0)]	89
xetrov90000358m.s[add1(0.0)]	47
xetrov90000413m.s[st3gal5(0.0)]	45
xetrov90000426m.l[eif2ak3(8e-131)]	7
xetrov90000522m.l[trmt44(0.0)]	127
xetrov90000594m.l[c4orf34(7e-166)]	36
xetrov90000594m.s[c4orf34(2e-165)]	56
xetrov90000674m.l[srd5a3(0.0)|tmem165(2e-153)]	7
xetrov90000674m.s[tmem165(2e-161)]	12
xetrov90000711m.l[pcm1(0.0)]	22
xetrov90000759m.l[rwdd4(0.0)]	9
xetrov90000785m.l[sap30(0.0)]	1
xetrov90000785m.s[sap30(0.0)]	1
xetrov90000859m.l[gria2(0.0)]	19
xetrov90000896m.l[arfip1(0.0)]	54
xetrov90000896m.s[arfip1(0.0)]	54
xetrov90001095m.s[ap1ar(0.0)]	4
xetrov90001134m.l	70
xetrov90001134m.s	50
xetrov90001378m.s	28
xetrov90001450m.l[c19orf25(2e-132)]	7
xetrov90001474m.l[gpx4(6e-84)]	49
xetrov90001474m.s[gpx4(2e-132)]	10
xetrov90001666m.s[znf630(1e-85)]	46
xetrov90001894m.l[melk(0.0)]	93
xetrov90001950m.l[c19orf42(0.0)]	30
xetrov90001975m.1[thap1(0.0)]	3
xetrov90001975m.l[thap1(0.0)]	71
xetrov90002209m.1[rcl1(3e-54)]	13
xetrov90002209m.l[rcl1(0.0)]	3
xetrov90002304m.1	72
xetrov90002446m.l[acin1(0.0)]	37
xetrov90002446m.s[acin1(0.0)]	37
xetrov90002448m.l[c14orf119(2e-150)]	45
xetrov90002929m.l[cabin1(0.0)]	15
xetrov90003299m.l[srfbp1(0.0)]	2
xetrov90003391m.l	8
xetrov90003391m.s	79
xetrov90003447m.s	51
xetrov90003650m.l[c5orf42(2e-25)|c5orf42(0.0)]	115
xetrov90003730m.s[atp8b1(1e-69)]	35
xetrov90003833m.l[nudt2(6e-124)]	54
xetrov90004011m.l[hmgn1(0.0)]	14
xetrov90004011m.s[hmgn1(0.0)]	17
xetrov90004051m.l[gart(0.0)]	13
xetrov90004082m.l[gcfc1(0.0)]	99
xetrov90004082m.s[gcfc1(9e-32)]	26
xetrov90004303m.l[tsr1(1e-80)]	64
xetrov90004374m.l[ubc(2e-69)|itgae(6e-136)]	12
xetrov90004544m.l[inpp5k(2e-56)]	13
xetrov90004584m.l[lrwd1(0.0)]	1
xetrov90004768m.l[znf593(2e-99)]	50
xetrov90004873m.1[pnrc2(1e-35)]	23
xetrov90005081m.s[ensxetg00000033482(3e-112)|elk4(0.0)]	16
xetrov90005215m.s[rpgr(4e-83)]	118
xetrov90005341m.l[tomm7(2e-57)]	2
xetrov90005458m.1[yars(4e-135)]	2
xetrov90005458m.l[kiaa1522(0.0)|yars(0.0)]	16
xetrov90005644m.l[auts2(0.0)]	19
xetrov90005644m.s[auts2(0.0)]	18
xetrov90005767m.l[tmsb4x(0.0)]	10
xetrov90005767m.s[tmsb4x(2e-55)]	10
xetrov90005890m.l[ensxetg00000034011(0.0)|tmem131(0.0)]	15
xetrov90006063m.l[ensxetg00000015459(0.0)|ensxetg00000031605(1e-22)]	101
xetrov90006063m.s[ensxetg00000015459(0.0)|ensxetg00000031605(1e-42)]	101
xetrov90006074m.l[lmo7(7e-32)]	1
xetrov90006124m.l[kiaa0564(0.0)]	1
xetrov90006328m.l[mars(0.0)]	134
xetrov90006328m.s[mars(0.0)]	104
xetrov90006404m.l[ensxetg00000007266(0.0)|ensxetg00000033046(0.0)]	13
xetrov90006580m.s[cab39l(3e-36)]	73
xetrov90006764m.s[rnf17(7e-116)]	24
xetrov90006970m.s[picalm.2(3e-46)]	21
xetrov90007042m.l[dennd5b(0.0)]	55
xetrov90007055m.s[kiaa1549(1e-86)]	59
xetrov90007056m.1[atp6v0a4(2e-59)]	63
xetrov90007192m.s[tcof1(4e-55)]	37
xetrov90007307m.l[atp10b(0.0)]	4
xetrov90007307m.s[atp10b(6e-72)]	4
xetrov90007666m.l[fbxo38(0.0)]	43
xetrov90007767m.l[brd8(0.0)]	76
xetrov90007847m.l[c12orf55(3e-57)|c12orf63(1e-65)]	22
xetrov90008271m.l[cog5(0.0)|hbp1(1e-37)]	6
xetrov90008345m.l[frmd4a(5e-84)]	8
xetrov90008345m.s[frmd4a(9e-167)]	5
xetrov90008417m.l[ensxetg00000016278(0.0)|exoc4(0.0)]	6
xetrov90008462m.l[rbm28(4e-91)]	3
xetrov90008497m.l	10
xetrov90008503m.l[golgb1(3e-180)]	5
xetrov90008503m.s[golgb1(5e-76)]	87
xetrov90008573m.l[neo1(3e-105)]	21
xetrov90008573m.s[neo1(0.0)]	59
xetrov90008749m.l	67
xetrov90008749m.s	74
xetrov90009217m.l[rab11fip1(1e-49)]	50
xetrov90009588m.1[ubl5(8e-103)]	11
xetrov90009819m.l[man2b1(0.0)]	3
xetrov90009847m.1[dcaf15(0.0)]	1
xetrov90009847m.l[dcaf15(0.0)]	1
xetrov90009976m.l[ensxetg00000031076(2e-22)|xtr-mir-427-2(8e-22)]	3
xetrov90010150m.l[sbf2(0.0)]	21
xetrov90010211m.l[ckap5(0.0)]	39
xetrov90010211m.s[ckap5(0.0)]	19
xetrov90010241m.s[creb3l1(6e-30)]	7
xetrov90010336m.l[nup160(0.0)]	105
xetrov90010342m.l[fnbp4(0.0)]	39
xetrov90010607m.l	35
xetrov90010731m.l[lonp2(0.0)]	72
xetrov90011380m.l[ensxetg00000020037(6e-93)]	52
xetrov90011678m.l[urod(0.0)]	12
xetrov90011688m.s[prdx1(2e-90)]	2
xetrov90011716m.l	15
xetrov90011781m.l[cachd1(0.0)]	26
xetrov90011781m.s[cachd1(0.0)]	1
xetrov90011809m.l	63
xetrov90011824m.s[faah.3(0.0)]	38
xetrov90011857m.s[mknk1(0.0)]	134
xetrov90012107m.l	70
xetrov90012107m.s	30
xetrov90012190m.l[dennd1b(0.0)]	99
xetrov90012200m.l[xb-gene-981231(0.0)]	16
xetrov90012209m.s[gpsm2(0.0)]	1
xetrov90012236m.l[ivns1abp(7e-47)]	1
xetrov90012257m.s	13
xetrov90012272m.s[serhl2(1e-121)]	10
xetrov90012412m.l[mgat3(0.0)]	55
xetrov90012451m.s[gcat(7e-121)]	11
xetrov90012688m.l[xb-gene-972977(0.0)]	2
xetrov90012724m.l[plxna1(0.0)]	65
xetrov90012724m.s[plxna1(0.0)]	59
xetrov90012961m.l[fam96b(3e-118)]	11
xetrov90012961m.s[fam96b(2e-134)]	3
xetrov90013148m.l[camkmt(3e-119)]	1
xetrov90013176m.l[fbxo11(4e-31)]	26
xetrov90013176m.s[fbxo11(0.0)]	39
xetrov90013213m.l[rps27a(0.0)]	28
xetrov90013213m.s[rps27a(0.0)]	2
xetrov90013456m.l[syne1(0.0)]	23
xetrov90013484m.l[tmem87b(4e-23)]	4
xetrov90013561m.s[galnt2(4e-131)]	45
xetrov90013645m.l[ninl(0.0)]	18
xetrov90013685m.s[heatr1(0.0)]	79
xetrov90014032m.l	11
xetrov90014037m.l	41
xetrov90014084m.l[sec63(1e-112)]	6
xetrov90014084m.s[sec63(2e-139)]	50
xetrov90014132m.1	63
xetrov90014233m.l[c6orf168(0.0)|pnisr(2e-138)]	99
xetrov90014233m.s[pnisr(2e-83)]	57
xetrov90014239m.s[rngtt(0.0)]	1
xetrov90014299m.l	4
xetrov90014623m.l[ensxetg00000003039(2e-38)]	63
xetrov90014636m.1[ncl(8e-42)]	100
xetrov90014636m.s[ncl(2e-25)]	100
xetrov90014742m.s[serp1(1e-24)]	36
xetrov90015077m.l[acp1(7e-148)]	49
xetrov90015077m.s[acp1(0.0)]	1
xetrov90015239m.l[cd2ap(3e-127)]	53
xetrov90015445m.l	31
xetrov90015528m.l[ensxetg00000032284(1e-73)]	41
xetrov90015754m.s[fam188a(0.0)]	105
xetrov90015954m.l[ensxetg00000005941(6e-45)]	13
xetrov90016017m.l[slc9a3(4e-144)]	113
xetrov90016159m.l[gmds(0.0)]	9
xetrov90016159m.s[gmds(2e-37)]	10
xetrov90016316m.l[tns3(1e-44)]	110
xetrov90016523m.l[erp44(0.0)]	73
xetrov90016634m.l[twsg1(0.0)]	138
xetrov90016634m.s[twsg1(0.0)]	133
xetrov90016643m.l[ccdc165(0.0)]	19
xetrov90016749m.l[dsg2(2e-88)]	96
xetrov90016749m.s[dsg2(2e-86)]	83
xetrov90016849m.l[asph(1e-87)]	81
xetrov90016856m.l[ythdf3(3e-123)]	71
xetrov90017149m.l[taf2(6e-33)]	26
xetrov90017149m.s[taf2(2e-32)]	16
xetrov90017212m.l[trib1(0.0)]	1
xetrov90017319m.l[eef1d(0.0)]	2
xetrov90017327m.l	3
xetrov90017327m.s[cyc1(6e-98)]	12
xetrov90017392m.s[xb-gene-5901520(2e-56)|leprel2(0.0)]	7
xetrov90017416m.l[scnn1a(0.0)|tnfrsf1a(0.0)]	9
xetrov90017474m.l[dnttip2(3e-102)]	103
xetrov90017538m.s[ahnak(0.0)]	96
xetrov90017730m.l[ensxetg00000006272(4e-176)]	23
xetrov90018025m.l[ube4b(0.0)]	8
xetrov90018122m.l	4
xetrov90018174m.l[st14(0.0)]	68
xetrov90018174m.s[st14(0.0)]	52
xetrov90018273m.l[plod1(0.0)]	90
xetrov90018273m.s[plod1(2e-161)]	90
xetrov90018454m.l[nfrkb(0.0)|prdm10(0.0)]	99
xetrov90018470m.l[cdon(5e-179)]	51
xetrov90018470m.s[cdon(0.0)]	4
xetrov90019615m.l[hspg2(5e-151)]	90
xetrov90019656m.l	1
xetrov90019679m.l[oct25(0.0)]	1
xetrov90019679m.s[oct25(0.0)]	12
xetrov90019893m.l[ddx31(0.0)]	21
xetrov90020434m.l[acsl4(0.0)]	4
xetrov90020434m.s[acsl4(0.0)]	79
xetrov90020448m.s	111
xetrov90020467m.s	0
xetrov90020504m.s[ensxetg00000032314(3e-58)]	5
xetrov90020936m.l	125
xetrov90020936m.s	1
xetrov90021076m.l[ensxetg00000030723(8e-124)]	18
xetrov90021076m.s[ensxetg00000030723(7e-117)]	19
xetrov90021168m.l[tshr(9e-83)]	6
xetrov90021170m.l[gtf2a1(0.0)]	45
xetrov90021367m.l[frmd6(1e-129)]	5
xetrov90021367m.s[frmd6(1e-96)]	16
xetrov90021399m.l[znf839(6e-88)]	26
xetrov90021454m.l[kiaa0284(0.0)]	68
xetrov90021454m.s[kiaa0284(8e-123)]	4
xetrov90021603m.l[rpap1(0.0)]	6
xetrov90021642m.l[pcnx(0.0)]	15
xetrov90021642m.s[pcnx(3e-61)]	37
xetrov90021710m.l[kiaa0247(2e-41)]	92
xetrov90021710m.s[kiaa0247(0.0)]	3
xetrov90021782m.l[bub1b(3e-83)]	14
xetrov90021824m.l	71
xetrov90022298m.l[mef2d(8e-112)]	41
xetrov90022298m.s[mef2d(4e-116)]	41
xetrov90022373m.l[ncstn(0.0)]	15
xetrov90022373m.s[ncstn(0.0)]	86
xetrov90022661m.1[mgc147490(0.0)]	40
xetrov90023154m.l[ensxetg00000034108(2e-111)]	6
xetrov90023285m.l[adcy9(9e-131)]	4
xetrov90023592m.l[ccp110(0.0)]	4
xetrov90023594m.s[c16orf62(0.0)]	1
xetrov90023622m.l[abcc1(2e-118)]	8
xetrov90023720m.l[itfg3(0.0)]	69
xetrov90024133m.s	4
xetrov90024189m.l[tn3(1e-137)]	41
xetrov90024189m.s[tn3(7e-35)]	41
xetrov90024626m.l[lama5(0.0)]	124
